Resistance,Frequency_Hz,Vs_Vpp_Run1,VR_Vpp_Run1,Gain_Run1,Run_Run1,Vs_Vpp_Run2,VR_Vpp_Run2,Gain_Run2,Run_Run2,Gain_Diff,Abs_Gain_Diff,Relative_Gain_Diff_Percent,Vs_Diff,VR_Diff,Suspicious
150,5000,1.78,0.808,0.45393258426966293,1,1.78,0.84,0.47191011235955055,2,0.017977528089887618,0.017977528089887618,3.9603960396039555,0.0,0.03199999999999992,False
200,1000,2.02,0.576,0.2851485148514851,1,2.02,0.576,0.2851485148514851,2,0.0,0.0,0.0,0.0,0.0,False
200,1500,1.94,0.824,0.4247422680412371,1,1.94,0.808,0.41649484536082476,2,-0.008247422680412342,0.008247422680412342,1.9417475728155271,0.0,-0.015999999999999903,False
200,2000,1.82,1.05,0.576923076923077,1,1.82,1.04,0.5714285714285714,2,-0.005494505494505586,0.005494505494505586,0.9523809523809681,0.0,-0.010000000000000009,False
200,2300,1.78,1.15,0.646067415730337,1,1.76,1.13,0.6420454545454545,2,-0.0040219611848825165,0.0040219611848825165,0.6225296442687722,-0.020000000000000018,-0.020000000000000018,False
200,2500,1.74,1.2,0.689655172413793,1,1.72,1.18,0.686046511627907,2,-0.003608660785886064,0.003608660785886064,0.5232558139534793,-0.020000000000000018,-0.020000000000000018,False
200,2600,1.72,1.21,0.7034883720930233,1,1.7,1.2,0.7058823529411765,2,0.002393980848153232,0.002393980848153232,0.34030140982012885,-0.020000000000000018,-0.010000000000000009,False
200,2700,1.72,1.23,0.7151162790697675,1,1.7,1.215,0.7147058823529412,2,-0.0004103967168263001,0.0004103967168263001,0.05738880918221432,-0.020000000000000018,-0.014999999999999902,False
200,2800,1.7,1.24,0.7294117647058823,1,1.69,1.23,0.727810650887574,2,-0.0016011138183082974,0.0016011138183082974,0.2195075396067827,-0.010000000000000009,-0.010000000000000009,False
200,2850,1.68,1.24,0.7380952380952381,1,1.67,1.235,0.7395209580838324,2,0.0014257199885943095,0.0014257199885943095,0.19316206297084193,-0.010000000000000009,-0.004999999999999893,False
200,2900,1.67,1.24,0.7425149700598803,1,1.66,1.24,0.746987951807229,2,0.00447298174734867,0.00447298174734867,0.6024096385542159,-0.010000000000000009,0.0,False
200,2950,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3000,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3025,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3050,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3075,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3100,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3125,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3150,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3175,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3200,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3225,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3250,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3275,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3300,1.66,1.24,0.746987951807229,1,1.66,1.24,0.746987951807229,2,0.0,0.0,0.0,0.0,0.0,False
200,3325,1.66,1.23,0.7409638554216867,1,1.66,1.24,0.746987951807229,2,0.006024096385542244,0.006024096385542244,0.8130081300813109,0.0,0.010000000000000009,False
200,3350,1.66,1.23,0.7409638554216867,1,1.66,1.24,0.746987951807229,2,0.006024096385542244,0.006024096385542244,0.8130081300813109,0.0,0.010000000000000009,False
200,3375,1.66,1.23,0.7409638554216867,1,1.66,1.24,0.746987951807229,2,0.006024096385542244,0.006024096385542244,0.8130081300813109,0.0,0.010000000000000009,False
200,3400,1.66,1.23,0.7409638554216867,1,1.66,1.23,0.7409638554216867,2,0.0,0.0,0.0,0.0,0.0,False
200,3450,1.67,1.23,0.7365269461077845,1,1.66,1.23,0.7409638554216867,2,0.004436909313902282,0.004436909313902282,0.6024096385542123,-0.010000000000000009,0.0,False
200,3500,1.68,1.22,0.7261904761904762,1,1.66,1.23,0.7409638554216867,2,0.014773379231210582,0.014773379231210582,2.034366976101129,-0.020000000000000018,0.010000000000000009,False
200,3600,1.7,1.21,0.711764705882353,1,1.67,1.215,0.7275449101796408,2,0.01578020429728788,0.01578020429728788,2.217053496313173,-0.030000000000000027,0.0050000000000001155,False
200,3800,1.7,1.18,0.6941176470588235,1,1.7,1.195,0.7029411764705883,2,0.008823529411764786,0.008823529411764786,1.2711864406779776,0.0,0.015000000000000124,False
200,4000,1.7,1.16,0.6823529411764706,1,1.7,1.16,0.6823529411764706,2,0.0,0.0,0.0,0.0,0.0,False
200,4500,1.74,1.07,0.6149425287356323,1,1.74,1.08,0.6206896551724138,2,0.005747126436781547,0.005747126436781547,0.9345794392523261,0.0,0.010000000000000009,False
200,5000,1.78,0.976,0.5483146067415731,1,1.78,0.996,0.5595505617977528,2,0.011235955056179692,0.011235955056179692,2.049180327868837,0.0,0.020000000000000018,False
270,1000,2.02,0.78,0.38613861386138615,1,2.01,0.78,0.3880597014925374,2,0.0019210876311512304,0.0019210876311512304,0.49751243781095966,-0.010000000000000231,0.0,False
270,1500,1.92,1.11,0.5781250000000001,1,1.9,1.1,0.5789473684210527,2,0.0008223684210525439,0.0008223684210525439,0.1422475106685481,-0.020000000000000018,-0.010000000000000009,False
270,2000,1.86,1.34,0.7204301075268817,1,1.82,1.32,0.7252747252747253,2,0.004844617747843505,0.004844617747843505,0.6724618664917104,-0.040000000000000036,-0.020000000000000018,False
270,2300,1.78,1.44,0.8089887640449438,1,1.78,1.44,0.8089887640449438,2,0.0,0.0,0.0,0.0,0.0,False
270,2500,1.78,1.48,0.8314606741573034,1,1.78,1.48,0.8314606741573034,2,0.0,0.0,0.0,0.0,0.0,False
270,2600,1.76,1.5,0.8522727272727273,1,1.76,1.5,0.8522727272727273,2,0.0,0.0,0.0,0.0,0.0,False
270,2700,1.75,1.52,0.8685714285714285,1,1.74,1.52,0.8735632183908046,2,0.004991789819376091,0.004991789819376091,0.5747126436781684,-0.010000000000000009,0.0,False
270,2800,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,2850,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,2900,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,2950,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3000,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3025,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3050,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3075,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3100,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3125,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3150,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3175,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3200,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3225,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3250,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3275,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3300,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3325,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3350,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3375,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3400,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3450,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3500,1.74,1.54,0.8850574712643678,1,1.74,1.54,0.8850574712643678,2,0.0,0.0,0.0,0.0,0.0,False
270,3600,1.74,1.52,0.8735632183908046,1,1.74,1.52,0.8735632183908046,2,0.0,0.0,0.0,0.0,0.0,False
270,3800,1.74,1.5,0.8620689655172414,1,1.74,1.5,0.8620689655172414,2,0.0,0.0,0.0,0.0,0.0,False
270,4000,1.76,1.46,0.8295454545454545,1,1.74,1.48,0.8505747126436781,2,0.021029258098223647,0.021029258098223647,2.5350338529365493,-0.020000000000000018,0.020000000000000018,False
270,4500,1.78,1.4,0.7865168539325842,1,1.78,1.42,0.797752808988764,2,0.011235955056179803,0.011235955056179803,1.4285714285714322,0.0,0.020000000000000018,False
270,5000,1.82,1.32,0.7252747252747253,1,1.81,1.33,0.7348066298342542,2,0.009531904559528903,0.009531904559528903,1.3142474468441367,-0.010000000000000009,0.010000000000000009,False
330,1000,1.98,0.9,0.4545454545454546,1,1.99,0.9,0.45226130653266333,2,-0.002284148012791254,0.002284148012791254,0.5025125628140759,0.010000000000000009,0.0,False
330,1500,1.92,1.24,0.6458333333333334,1,1.91,1.22,0.6387434554973822,2,-0.007089877835951164,0.007089877835951164,1.0977875358892124,-0.010000000000000009,-0.020000000000000018,False
330,2000,1.84,1.46,0.7934782608695652,1,1.86,1.44,0.7741935483870968,2,-0.019284712482468436,0.019284712482468436,2.430402121078214,0.020000000000000018,-0.020000000000000018,False
330,2300,1.82,1.54,0.8461538461538461,1,1.82,1.54,0.8461538461538461,2,0.0,0.0,0.0,0.0,0.0,False
330,2500,1.8,1.58,0.8777777777777778,1,1.78,1.57,0.8820224719101124,2,0.0042446941323346365,0.0042446941323346365,0.483572749253313,-0.020000000000000018,-0.010000000000000009,False
330,2600,1.8,1.58,0.8777777777777778,1,1.78,1.58,0.8876404494382023,2,0.009862671660424538,0.009862671660424538,1.1235955056179854,-0.020000000000000018,0.0,False
330,2700,1.78,1.6,0.8988764044943821,1,1.78,1.58,0.8876404494382023,2,-0.011235955056179803,0.011235955056179803,1.2500000000000029,0.0,-0.020000000000000018,False
330,2800,1.78,1.6,0.8988764044943821,1,1.78,1.6,0.8988764044943821,2,0.0,0.0,0.0,0.0,0.0,False
330,2850,1.78,1.61,0.9044943820224719,1,1.78,1.61,0.9044943820224719,2,0.0,0.0,0.0,0.0,0.0,False
330,2900,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,2950,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3000,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3025,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3050,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3075,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3100,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3125,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3150,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3175,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3200,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3225,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3250,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3275,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3300,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3325,1.78,1.62,0.9101123595505618,1,1.78,1.62,0.9101123595505618,2,0.0,0.0,0.0,0.0,0.0,False
330,3350,1.78,1.61,0.9044943820224719,1,1.78,1.61,0.9044943820224719,2,0.0,0.0,0.0,0.0,0.0,False
330,3375,1.78,1.61,0.9044943820224719,1,1.78,1.615,0.9073033707865168,2,0.002808988764044895,0.002808988764044895,0.31055900621117477,0.0,0.004999999999999893,False
330,3400,1.78,1.61,0.9044943820224719,1,1.78,1.615,0.9073033707865168,2,0.002808988764044895,0.002808988764044895,0.31055900621117477,0.0,0.004999999999999893,False
330,3450,1.78,1.605,0.9016853932584269,1,1.78,1.61,0.9044943820224719,2,0.002808988764045006,0.002808988764045006,0.31152647975078573,0.0,0.0050000000000001155,False
330,3500,1.78,1.6,0.8988764044943821,1,1.78,1.6,0.8988764044943821,2,0.0,0.0,0.0,0.0,0.0,False
330,3600,1.78,1.58,0.8876404494382023,1,1.78,1.59,0.8932584269662922,2,0.005617977528089901,0.005617977528089901,0.6329113924050648,0.0,0.010000000000000009,False
330,3800,1.78,1.58,0.8876404494382023,1,1.78,1.58,0.8876404494382023,2,0.0,0.0,0.0,0.0,0.0,False
330,4000,1.78,1.54,0.8651685393258427,1,1.78,1.55,0.8707865168539326,2,0.005617977528089901,0.005617977528089901,0.6493506493506509,0.0,0.010000000000000009,False
330,4500,1.82,1.5,0.8241758241758241,1,1.79,1.5,0.8379888268156425,2,0.013813002639818328,0.013813002639818328,1.6759776536312905,-0.030000000000000027,0.0,False
330,5000,1.82,1.43,0.7857142857142857,1,1.82,1.43,0.7857142857142857,2,0.0,0.0,0.0,0.0,0.0,False
470,1000,1.98,1.18,0.5959595959595959,1,1.98,1.18,0.5959595959595959,2,0.0,0.0,0.0,0.0,0.0,False
470,1500,1.92,1.47,0.765625,1,1.93,1.46,0.7564766839378239,2,-0.009148316062176143,0.009148316062176143,1.194882097916884,0.010000000000000009,-0.010000000000000009,False
470,2000,1.88,1.62,0.8617021276595745,1,1.87,1.62,0.8663101604278075,2,0.004608032768232961,0.004608032768232961,0.5347593582887634,-0.009999999999999787,0.0,False
470,2300,1.86,1.66,0.8924731182795698,1,1.86,1.66,0.8924731182795698,2,0.0,0.0,0.0,0.0,0.0,False
470,2500,1.85,1.7,0.9189189189189189,1,1.86,1.7,0.9139784946236559,2,-0.0049404242952629795,0.0049404242952629795,0.5376344086021478,0.010000000000000009,0.0,False
470,2600,1.84,1.7,0.9239130434782608,1,1.86,1.7,0.9139784946236559,2,-0.009934548854604874,0.009934548854604874,1.0752688172042923,0.020000000000000018,0.0,False
470,2700,1.84,1.7,0.9239130434782608,1,1.86,1.7,0.9139784946236559,2,-0.009934548854604874,0.009934548854604874,1.0752688172042923,0.020000000000000018,0.0,False
470,2800,1.83,1.7,0.9289617486338797,1,1.86,1.7,0.9139784946236559,2,-0.014983254010223823,0.014983254010223823,1.612903225806447,0.030000000000000027,0.0,False
470,2850,1.83,1.7,0.9289617486338797,1,1.86,1.7,0.9139784946236559,2,-0.014983254010223823,0.014983254010223823,1.612903225806447,0.030000000000000027,0.0,False
470,2900,1.82,1.7,0.934065934065934,1,1.86,1.7,0.9139784946236559,2,-0.020087439442278088,0.020087439442278088,2.1505376344085954,0.040000000000000036,0.0,False
470,2950,1.82,1.7,0.934065934065934,1,1.86,1.71,0.9193548387096774,2,-0.014711095356256587,0.014711095356256587,1.574952561669823,0.040000000000000036,0.010000000000000009,False
470,3000,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3025,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3050,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3075,1.82,1.71,0.9395604395604396,1,1.85,1.71,0.9243243243243242,2,-0.015236115236115344,0.015236115236115344,1.621621621621633,0.030000000000000027,0.0,False
470,3100,1.82,1.71,0.9395604395604396,1,1.85,1.71,0.9243243243243242,2,-0.015236115236115344,0.015236115236115344,1.621621621621633,0.030000000000000027,0.0,False
470,3125,1.82,1.71,0.9395604395604396,1,1.85,1.71,0.9243243243243242,2,-0.015236115236115344,0.015236115236115344,1.621621621621633,0.030000000000000027,0.0,False
470,3150,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3175,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3200,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3225,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3250,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3275,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3300,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3325,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3350,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3375,1.82,1.7,0.934065934065934,1,1.85,1.71,0.9243243243243242,2,-0.009741609741609758,0.009741609741609758,1.0429252782193976,0.030000000000000027,0.010000000000000009,False
470,3400,1.82,1.7,0.934065934065934,1,1.85,1.7,0.9189189189189189,2,-0.015147015147015108,0.015147015147015108,1.6216216216216177,0.030000000000000027,0.0,False
470,3450,1.82,1.7,0.934065934065934,1,1.85,1.7,0.9189189189189189,2,-0.015147015147015108,0.015147015147015108,1.6216216216216177,0.030000000000000027,0.0,False
470,3500,1.82,1.7,0.934065934065934,1,1.85,1.7,0.9189189189189189,2,-0.015147015147015108,0.015147015147015108,1.6216216216216177,0.030000000000000027,0.0,False
470,3600,1.82,1.7,0.934065934065934,1,1.85,1.7,0.9189189189189189,2,-0.015147015147015108,0.015147015147015108,1.6216216216216177,0.030000000000000027,0.0,False
470,3800,1.82,1.7,0.934065934065934,1,1.86,1.7,0.9139784946236559,2,-0.020087439442278088,0.020087439442278088,2.1505376344085954,0.040000000000000036,0.0,False
470,4000,1.82,1.66,0.9120879120879121,1,1.86,1.7,0.9139784946236559,2,0.0018905825357438122,0.0018905825357438122,0.20728073584661075,0.040000000000000036,0.040000000000000036,False
470,4500,1.84,1.65,0.8967391304347825,1,1.86,1.64,0.8817204301075268,2,-0.015018700327255718,0.015018700327255718,1.6748126425545773,0.020000000000000018,-0.010000000000000009,False
470,5000,1.855,1.59,0.8571428571428572,1,1.86,1.62,0.8709677419354839,2,0.013824884792626668,0.013824884792626668,1.6129032258064444,0.0050000000000001155,0.030000000000000027,False
